Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
"United States",1649211188,AUDIO,20230825,17,204000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1649211188,"Thrupence - Thought 8"
"United States",1608935914,AUDIO,20230825,2,202733,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1608935914,"Hermitude - Balafono"
"United States",1522796045,AUDIO,20230825,23,199103,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1522796045,"Little Dragon - Water (FKJ Remix)"
"United States",1688079035,AUDIO,20230825,16,199059,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1688079035,"Bronze Whale - Growing Up"
"United States",1253841134,AUDIO,20230825,18,199055,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1253841134,"Polarheart - Hypnotise"
"United States",1564492426,AUDIO,20230825,19,195800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1564492426,"Sylvan Esso - Wolf"
"United States",1181614198,AUDIO,20230825,17,194419,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1181614198,"Kidswaste - Alone"
"United States",1607569736,AUDIO,20230825,22,193971,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1607569736,"Yoste - Friends"
"United States",1532770591,AUDIO,20230825,18,190373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1532770591,"Haux & Samuraii - Fever in the Night"
"United States",1465710611,AUDIO,20230825,0,189326,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1465710611,"Robokid - Survive (feat. Hotel Garuda)"
"United States",1525629133,AUDIO,20230825,1,189208,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1525629133,"DRAMA - Years (Moglii Remix)"
"United States",1635854613,AUDIO,20230825,1,188000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1635854613,"James Droll & TRØVES - Take a Walk"
"United States",1503904306,AUDIO,20230825,19,187600,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1503904306,"Koresma - Snow Globe (feat. Axel Mansoor) [Feverkin Remix]"
"United States",1568530286,AUDIO,20230825,1,185826,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1568530286,"Diplo - One By One (feat. Elderbrook & Andhim) [Elderbrook Chill Mix]"
"United States",1569154734,AUDIO,20230825,19,181091,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1569154734,"ford. & Barrie - 4:38am (imagiro Remix)"
"United States",1561884240,AUDIO,20230825,18,180000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561884240,"SG Lewis & Clairo - Throwaway"
"United States",1526879348,AUDIO,20230825,20,179987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1526879348,"Kauf - Time Pass"
"United States",1117606595,AUDIO,20230825,0,179333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1117606595,"Khai - Alive"
"United States",1611918438,AUDIO,20230825,2,176464,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1611918438,"Chymes - Shade"
"United States",1663208449,AUDIO,20230825,21,175556,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1663208449,"erwOn - isEy"
"United States",881003656,AUDIO,20230825,23,166464,NATURAL_END_OF_TRACK,IPHONE,1,0,false,881003656,"Devonté Hynes - Palo Alto"
"United States",1674350093,AUDIO,20230825,17,162104,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1674350093,"Long Arm - Kellion"
"United States",608046057,AUDIO,20230825,22,156366,NATURAL_END_OF_TRACK,IPHONE,1,0,false,608046057,"Devendra Banhart - Für Hildegard von Bingen"
"United States",1672119852,AUDIO,20230825,17,147645,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1672119852,"Sweeps & NK Music - Tides"
"United States",1562666320,AUDIO,20230825,21,130189,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1562666320,"Prigida - Passage"
"United States",931474240,AUDIO,20230825,21,119269,NATURAL_END_OF_TRACK,IPHONE,1,0,false,931474240,"Evenings - L"
"United States",1325128985,AUDIO,20230825,22,110987,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1325128985,"Kasbo - Allt Stod Still (Outro)"
"United States",1626152959,AUDIO,20230825,0,110580,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626152959,"Øneheart & reidenshi - snowfall (Sped Up)"
"United States",1176841848,AUDIO,20230826,"19, 20, 21",785454,NATURAL_END_OF_TRACK,IPHONE,3,0,false,N/A,"Koresma - Sun Begins to Pour (feat. Alaska Reid)"
"United States",1688079035,AUDIO,20230826,"19, 20, 21",597177,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,3,1,false,N/A,"Bronze Whale - Growing Up"
"United States",1697502150,AUDIO,20230826,22,485347,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1697502150,"Kite - Remember Me"
"United States",1689519757,AUDIO,20230826,21,258932,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689519757,"Filter - Command Z"
"United States",1698521605,AUDIO,20230826,21,256967,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1698521605,"Falden - Running"
"United States",1691345076,AUDIO,20230826,22,249640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1691345076,"Tropics - Idle Away"
"United States",1699467342,AUDIO,20230826,21,249373,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1699467342,"The Ocean Blue - Mood Swing"
"United States",1697726344,AUDIO,20230826,22,246750,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1697726344,"Attom - Adrift"
"United States",1690848956,AUDIO,20230826,22,233000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1690848956,"CRi - Astray (feat. Half Moon Run)"
"United States",1690799370,AUDIO,20230826,18,230333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1690799370,"Toshiki Soejima & Nahokimama - Time"
"United States",1699815526,AUDIO,20230826,21,225314,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1699815526,"edapollo & Mild Minds - Everything"
"United States",1696215388,AUDIO,20230826,"0, 12",225185,NATURAL_END_OF_TRACK,IPHONE,2,0,false,N/A,"Sadiva & Lola - Remind Me You're Here"
"United States",1697065340,AUDIO,20230826,21,224125,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1697065340,"Sonnee - Fever"
"United States",1695738398,AUDIO,20230826,21,212500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1695738398,"Architect - Drip Dilemma"
"United States",1690176913,AUDIO,20230826,22,207493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1690176913,"Max Dubster & Pinky Dread - Lost Souls"
"United States",1654965028,AUDIO,20230826,19,206506,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Houis - Fenêtre"
"United States",1686085457,AUDIO,20230826,21,200000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1686085457,"Hanshiro - Desiderium Part 2"
"United States",1611749245,AUDIO,20230826,19,190141,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"juniorodeo, Blurred Figures & tender spring - Love Over the Phone"
"United States",1698803614,AUDIO,20230826,22,185254,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1698803614,"George Ragan The Dead Son - When I'm Gone"
"United States",1560726119,AUDIO,20230826,19,183896,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Funcc. & ultmt. - S P R I N G T I m E"
"United States",1690178921,AUDIO,20230826,21,182763,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1690178921,"KANGA - Bad Girl"
"United States",1610730496,AUDIO,20230826,19,180250,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Crypton - Lifted"
"United States",1673692643,AUDIO,20230826,14,174044,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1673692643,"Yasper & sonofmark - Yellowblue"
"United States",1666027595,AUDIO,20230826,19,168000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"riel - pilea"
"United States",1632444117,AUDIO,20230826,0,163464,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"RJ. FLO - Floating Dream"
"United States",1684627894,AUDIO,20230826,13,161250,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1684627894,"drkmnd - Water and Stones (feat. No Spirit)"
"United States",1653756584,AUDIO,20230826,0,160941,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Macem Ly - sức mạnh"
"United States",1663211583,AUDIO,20230826,"14, 18",160000,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1663211583,"space cwby & Thomorrow - TBH"
"United States",1609568298,AUDIO,20230826,0,158210,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Mama Aiuto & Dan Gregory - Whispers of the Shore"
"United States",1700322947,AUDIO,20230826,19,157166,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Red Licorice & inola - Clearing"
"United States",1653386783,AUDIO,20230826,19,156000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"DJ Crypt - Alive"
"United States",1687194592,AUDIO,20230826,22,155656,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1687194592,"Cloudchord - Groundswell"
"United States",1617716833,AUDIO,20230826,13,154113,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1617716833,"Maelk & Coogan - Iris"
"United States",1651056783,AUDIO,20230826,0,153600,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"tonbo & azayaka - Toward the Water, Away From Land"
"United States",1668948957,AUDIO,20230826,18,152000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Sebastian Kamae & William Shine - Seven"
"United States",1692532118,AUDIO,20230826,21,151900,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1692532118,"RJ. FLO & mœbius - Downtime"
"United States",1513619253,AUDIO,20230826,19,150231,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Ben Bada Boom - Blossom"
"United States",1667667995,AUDIO,20230826,12,147000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1667667995,"Keliris - Lost in Soho"
"United States",1645995821,AUDIO,20230826,13,146500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1645995821,"teddi bell - one to zero"
"United States",1696324177,AUDIO,20230826,22,146486,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1696324177,"Ryan Hemsworth - if u wanna cry"
"United States",1663262267,AUDIO,20230826,18,145517,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Tojié Cai & DAVI JUNO - War Cry (feat. Mnqobi Yazo)"
"United States",1674835014,AUDIO,20230826,13,145235,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1674835014,"Joe Arrow - Swim"
"United States",1656407851,AUDIO,20230826,14,145000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1656407851,"Limca - Cabin"
"United States",1637685289,AUDIO,20230826,13,141750,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1637685289,"godchild - thundo"
"United States",1611915986,AUDIO,20230826,0,140606,OTHER,IPHONE,1,0,false,1611915986,"Mishegas - With You"
"United States",1691929757,AUDIO,20230826,19,140308,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"PØPE - Focus"
"United States",1471473471,AUDIO,20230826,12,138353,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1471473471,"Cloudchord & goosetaf - Tropico (feat. Soul Food Horns & Chantel)"
"United States",1660610311,AUDIO,20230826,12,137143,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1660610311,"Bcalm, Mondo Loops & Banks - Distant Shimmers"
"United States",1610572010,AUDIO,20230826,14,136688,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1610572010,"Constantine - Snap Villain"
"United States",1686654548,AUDIO,20230826,22,136137,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1686654548,"Rudy Raw - Lemon Balm"
"United States",1675683281,AUDIO,20230826,13,135509,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1675683281,"Dexter - Finally"
"United States",1670922490,AUDIO,20230826,13,134973,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1670922490,"NXWA - En Route"
"United States",1676718048,AUDIO,20230826,12,130288,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1676718048,"rhoom - Mond"
"United States",1686688682,AUDIO,20230826,13,126536,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1686688682,".Eehou - Starfall"
"United States",1680903128,AUDIO,20230826,19,126233,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Matz - Squashy"
"United States",1692294824,AUDIO,20230826,13,126000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1692294824,"Donkeychote - May 27"
"United States",1667079175,AUDIO,20230826,19,124557,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Oh, My. - Liquorice"
"United States",1671136084,AUDIO,20230826,19,124127,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Lazlow & Søren Søstrom - Wander"
"United States",1610572666,AUDIO,20230826,19,123977,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Keliris - For Real"
"United States",1639819013,AUDIO,20230826,18,123491,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Blocktane - First Kiss"
"United States",1652775736,AUDIO,20230826,18,122927,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Daphné - Alphabet Radio"
"United States",1610068902,AUDIO,20230826,12,122900,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1610068902,"Mama Aiuto & Dan Gregory - The Floating World"
"United States",1684844004,AUDIO,20230826,18,122826,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1684844004,"Chris Mazuera & Howiewonder - Changes, Pt. 1 (feat. Paul Grant)"
"United States",1698720678,AUDIO,20230826,12,116616,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Loyae & Astairé - Wooden Eyes"
"United States",1694727850,AUDIO,20230826,19,115897,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Uli Tiro - Urban Serenade"
"United States",1650411357,AUDIO,20230826,0,115513,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"radio lull - castle in the clouds"
"United States",1597208160,AUDIO,20230826,13,115387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1597208160,"Oatmello & Slo Loris - Long Distance"
"United States",1667800435,AUDIO,20230826,19,110118,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Lo.P - Clarity"
"United States",1663474019,AUDIO,20230826,19,109714,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Sharks Deli - Tal Vista"
"United States",1460271809,AUDIO,20230826,14,99310,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1460271809,"digitalluc - Rethymno"
"United States",1637606781,AUDIO,20230826,19,58588,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"DAVI JUNO - Hit My Stride"
"United States",1440825300,AUDIO,20230827,19,413867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440825300,"Tears for Fears - Listen"
"United States",65620194,AUDIO,20230827,1,356178,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,N/A,"The Cure - Pornography"
"United States",1440651222,AUDIO,20230827,17,354320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440651222,"Queen - Bohemian Rhapsody"
"United States",720846735,AUDIO,20230827,1,349307,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Abecedarians - Misery of Cities"
"United States",642467150,AUDIO,20230827,18,344625,NATURAL_END_OF_TRACK,IPHONE,1,0,false,642467150,"Pet Shop Boys - Bolshy"
"United States",1271724799,AUDIO,20230827,16,320001,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1271724799,"Paul van Dyk & Vincent Corver - While You Were Gone"
"United States",1608096921,AUDIO,20230827,16,314720,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1608096921,"HEALTH & Nine Inch Nails - ISN’T EVERYONE"
"United States",1438183047,AUDIO,20230827,18,311333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1438183047,"VNV Nation - When Is the Future?"
"United States",1536538832,AUDIO,20230827,21,310293,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1536538832,"Tones On Tail - Real Life"
"United States",1079796661,AUDIO,20230827,22,302200,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1079796661,"Fhin - But Now a Warm Feel Is Running"
"United States",1474376022,AUDIO,20230827,0,299773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zola Blood - Miles and Miles"
"United States",1573655088,AUDIO,20230827,19,285985,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1573655088,"Tycho & Benjamin Gibbard - Only Love"
"United States",1603343227,AUDIO,20230827,1,283067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"IAMX - Simple Girl"
"United States",632791887,AUDIO,20230827,21,282173,NATURAL_END_OF_TRACK,IPHONE,1,0,false,632791887,"Skinny Puppy - Wornin'"
"United States",523545174,AUDIO,20230827,21,281000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,523545174,"Anenon - Inner Hue"
"United States",1499577332,AUDIO,20230827,0,280853,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Tycho - Pbs"
"United States",1091269642,AUDIO,20230827,20,277500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1091269642,"Phoria - Melatonin"
"United States",1108774722,AUDIO,20230827,22,275384,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1108774722,"nimino - Come for the Flowers (feat. Ina Shai)"
"United States",1068995800,AUDIO,20230827,17,273813,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1068995800,"Pablo Nouvelle - On the Line (feat. Sam Wills)"
"United States",724502024,AUDIO,20230827,1,271640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Orchestral Manoeuvres In the Dark - Annex"
"United States",1320835731,AUDIO,20230827,20,267123,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1320835731,"WILDES - Illuminate"
"United States",1547365238,AUDIO,20230827,19,263844,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1547365238,"TOR - Lens"
"United States",1625846225,AUDIO,20230827,17,261000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625846225,"GLDNHR - Familiar Roads"
"United States",1132754189,AUDIO,20230827,16,258453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1132754189,"Crystal Castles - Crimewave"
"United States",300954784,AUDIO,20230827,19,255560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,300954784,"The Cure - Jupiter Crash"
"United States",1515264616,AUDIO,20230827,21,252474,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1515264616,"TENDER - Belong"
"United States",1511603601,AUDIO,20230827,1,247729,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Henry Green - All"
"United States",1535607930,AUDIO,20230827,16,247040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Rob Zombie - The Triumph of King Freak (A Crypt of Preservation and Superstition)"
"United States",848207226,AUDIO,20230827,1,241240,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Still Parade - Actors"
"United States",1560224903,AUDIO,20230827,22,237893,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1560224903,"Doja Cat - Say So"
"United States",1700471309,AUDIO,20230827,16,236459,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1700471309,"IHF - Departure"
"United States",1472963439,AUDIO,20230827,17,231115,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1472963439,"Mammals - Calm Down"
"United States",1676938062,AUDIO,20230827,1,228577,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"nimino - Light Up"
"United States",447759251,AUDIO,20230827,16,225107,NATURAL_END_OF_TRACK,IPHONE,1,0,false,447759251,"REO Speedwagon - Don't Let Him Go"
"United States",828540821,AUDIO,20230827,17,224040,NATURAL_END_OF_TRACK,IPHONE,1,0,false,828540821,"Morrissey - Margaret On the Guillotine (2011 Remaster)"
"United States",1451409983,AUDIO,20230827,18,221053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1451409983,"CHVRCHES - Lies"
"United States",1144557655,AUDIO,20230827,18,216200,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1144557655,"Erasure - In My Arms"
"United States",1450908913,AUDIO,20230827,19,212963,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1450908913,"Yoste - Chihiro"
"United States",1615127783,AUDIO,20230827,16,211402,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1615127783,"The Weeknd - Hardest To Love"
"United States",1474313956,AUDIO,20230827,20,211360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1474313956,"Shawn Mendes - In My Blood"
"United States",1676929960,AUDIO,20230827,20,211238,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1676929960,"Keliris - Love Yourself (feat. ES.Kay)"
"United States",1264705801,AUDIO,20230827,17,209755,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1264705801,"Kidswaste - Fade (feat. Hunting Stories)"
"United States",1649211188,AUDIO,20230827,16,204000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1649211188,"Thrupence - Thought 8"
"United States",1569255633,AUDIO,20230827,"2, 16",202303,NATURAL_END_OF_TRACK,IPHONE,2,0,false,N/A,"ford. - Dusk"
"United States",7059875,AUDIO,20230827,19,197360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,7059875,"Love and Rockets - Rain Bird"
"United States",1453140007,AUDIO,20230827,17,196493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1453140007,"Dean Lewis - Be Alright"
"United States",1355844586,AUDIO,20230827,19,193778,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1355844586,"Marshmello - Fly (feat. Leah Culver)"
"United States",1450695881,AUDIO,20230827,16,193049,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1450695881,"Billie Eilish - bury a friend"
"United States",1527195369,AUDIO,20230827,17,190091,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1527195369,"TOKiMONSTA - I'm Waiting"
"United States",1515840452,AUDIO,20230827,2,189259,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Yoste - How It Was"
"United States",1035184957,AUDIO,20230827,17,189071,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1035184957,"Tep No - Safe Dream (feat. Heather Janssen)"
"United States",1625198688,AUDIO,20230827,17,185487,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625198688,"Ed Sheeran - Afterglow"
"United States",1566066035,AUDIO,20230827,19,185147,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1566066035,"Duncan Laurence - Arcade"
"United States",1566166995,AUDIO,20230827,2,183773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Zeal & Ardor - Church Burns"
"United States",1498122983,AUDIO,20230827,16,183667,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1498122983,"Shallou & Zachary Knowles - Mutual Love"
"United States",1655654715,AUDIO,20230827,1,175304,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Alex Lustig - Dawn"
"United States",285617911,AUDIO,20230827,20,175093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,285617911,"Book of Love - Sunday a.M."
"United States",1543031230,AUDIO,20230827,21,174938,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1543031230,"Hollywood Undead - Gonna Be OK"
"United States",1687292015,AUDIO,20230827,21,170880,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1687292015,"David Guetta & MORTEN - Lost In The Rhythm"
"United States",1633558383,AUDIO,20230827,17,169238,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1633558383,"Em Beihold - Numb Little Bug"
"United States",1649053310,AUDIO,20230827,22,164041,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1649053310,"Pharrell Williams & Travis Scott - Down In Atlanta"
"United States",1640467359,AUDIO,20230827,19,153364,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1640467359,"ØDYSSEE & Blumen - Lookaway"
"United States",1446899028,AUDIO,20230827,22,150000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1446899028,"godchild - Speaking in Tongues"
"United States",1701691101,AUDIO,20230827,0,145265,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1701691101,"Orchestral Manoeuvres In the Dark - Bauhaus Staircase"
"United States",1639347224,AUDIO,20230827,18,140754,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1639347224,"Tojié Cai - Slanombie"
"United States",1615865274,AUDIO,20230827,16,138992,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1615865274,"mœbius - Landlines"
"United States",1684737403,AUDIO,20230827,17,134000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1684737403,"radio lull - wandering off"
"United States",1625916869,AUDIO,20230827,18,128490,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625916869,"Tom Polo, Lee Avril & Dalbani - Drowning"
"United States",1667930291,AUDIO,20230827,1,125854,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Arden, sagun, clay house, pecna & DAVI JUNO - Stay With Me"
"United States",1254936471,AUDIO,20230827,22,104570,OTHER,IPHONE,1,0,false,1254936471,"ford. - Salmon, Water"
"United States",1696218879,AUDIO,20230827,19,46216,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1696218879,"Quincy Jones - The Secret Garden (Sweet Seduction Suite) [feat. Barry White, Al B. Sure!, James Ingram & El DeBarge]"
"United States",974485474,AUDIO,20230827,2,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"twenty one pilots - Stressed Out"
"United States",1496639586,AUDIO,20230827,2,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Justin Bieber - Intentions (feat. Quavo)"
"United States",371772252,AUDIO,20230828,22,427220,NATURAL_END_OF_TRACK,IPHONE,1,0,false,371772252,"The Cure - Homesick"
"United States",1438183047,AUDIO,20230828,17,311333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1438183047,"VNV Nation - When Is the Future?"
"United States",1459367992,AUDIO,20230828,18,264988,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1459367992,"BAILE - Painting Out (feat. Kauf)"
"United States",1490459061,AUDIO,20230828,18,261041,OTHER,IPHONE,1,0,false,1490459061,"Tycho - Hours"
"United States",1625846225,AUDIO,20230828,21,261000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625846225,"GLDNHR - Familiar Roads"
"United States",1611915986,AUDIO,20230828,17,259765,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Mishegas - With You"
"United States",1086401458,AUDIO,20230828,22,257907,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1345857683,"Otep - On the Shore"
"United States",1605973586,AUDIO,20230828,21,253787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Disclosure & Zedd - You've Got To Let Go If You Want To Be Free"
"United States",1448776813,AUDIO,20230828,22,247453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1448776813,"The Cranberries - Illusion"
"United States",1626107789,AUDIO,20230828,22,246560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1626107789,"Snakadaktal - Ghost"
"United States",1344966669,AUDIO,20230828,21,238257,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344966669,"Shallou - Vignette"
"United States",1700471309,AUDIO,20230828,22,232757,OTHER,IPHONE,1,0,false,1700471309,"IHF - Departure"
"United States",1086736288,AUDIO,20230828,17,229388,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1086736288,"Tep No - Karma, You Got Owned"
