Origin,"Date Created","Play Duration Milliseconds","Artist Name","Last Played","Play Count",Genres,Artists
EDITORIAL_RADIO_STATION,20250208,2624000,N/A,1739059175336,12,"Adult Contemporary, Alternative, Britpop, Dance, East Coast Rap, Electronic, Europe, Hip Hop/Rap, Hip-Hop, Latin, Latin Urban, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, World","A Flock of Seagulls, Bad Bunny, Boza, ELENA ROSE, Grandmaster Flash, JHAYCO, Madonna, Melle Mel, Michael Jackson, Olivia Newton-John, Pet Shop Boys, Roxette, Soft Cell, The Human League, Yello"
EDITORIAL_RADIO_STATION,20250209,2332000,N/A,1739145057542,12,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Dance, Electronic, Goth Rock, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Rock & Roll, West Coast Rap","Aretha Franklin, Billy Idol, Dire Straits, George Michael, J.J. Fad, Matthew Wilder, Paul Simon, Pink Floyd, Quiet Riot, Run-DMC, Taylor Dayne, The Cure, a-ha"
EDITORIAL_RADIO_STATION,20250210,2807000,N/A,1739197871991,11,"Adult Contemporary, Alternative, Arena Rock, Blues, British Invasion, Classical, Contemporary R&B, Country Blues, Dance, East Coast Rap, Electronic, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack","Beastie Boys, Daryl Hall & John Oates, Doug E. Fresh, Falco, Leif Ove Andsnes, Michael Jackson, Norwegian Chamber Orchestra, Pet Shop Boys, Slick Rick, Steve Winwood, Toto, ZZ Top"
EDITORIAL_RADIO_STATION,20250213,3040000,N/A,1739479719878,13,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Dance, Electronic, Hard Rock, Hip Hop/Rap, Music, New Wave, Old School Rap, Pop, Pop/Rock, Punk, R&B/Soul, Rock, Rock & Roll, Soft Rock, Soundtrack, Techno","Afrika Bambaataa, Bruce Springsteen, Christopher Cross, Cyndi Lauper, Duran Duran, Janet Jackson, Men At Work, Michael Jackson, Simple Minds, Slick Rick, Talking Heads, The Clash, The Soulsonic Force, Whitney Houston"
EDITORIAL_RADIO_STATION,20250220,11264000,N/A,1740072641100,47,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary Bluegrass, Contemporary Country, Contemporary R&B, Country, Dance, Disco, East Coast Rap, Electronic, Funk, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Honky Tonk, Music, New Wave, Old School Rap, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rap, Reggae, Rock, Ska, Soft Rock, Soul, Soundtrack, Traditional Country","Alice Cooper, Beastie Boys, Billy Joel, Blondie, Bon Jovi, Bruce Hornsby & The Range, Cutting Crew, Cyndi Lauper, Daryl Hall & John Oates, Dolly Parton, Duran Duran, Eurythmics, Foreigner, Frankie Goes to Hollywood, Heavy D & The Boyz, Huey Lewis and the News, INXS, Kurtis Blow, Laura Branigan, Los Lobos, Madonna, Men Without Hats, Michael Jackson, Michael McDonald, Paula Abdul, Phil Collins, Prince & The Revolution, Ready for the World, Rick Astley, Rick Springfield, Starship, Steve Miller Band, Survivor, The Bangles, The Cars, The Go-Go's, The Police, Thompson Twins, Tina Turner, Toni Basil, U2, Whitesnake, Whitney Houston, Yaz, Young MC"
EDITORIAL_RADIO_STATION,20250221,2379000,N/A,1740143936207,9,"Adult Alternative, Adult Contemporary, Alternative, College Rock, Dance, Hip Hop/Rap, Music, New Wave, Pop, Rock, World","Fine Young Cannibals, Gloria Estefan, Gloria Estefan & Miami Sound Machine, Modern English, Nena, Phil Collins, Tears for Fears, Tom Petty, Twisted Sister, Whodini"
EDITORIAL_RADIO_STATION,20250222,6371000,N/A,1740251102909,27,"Adult Alternative, Adult Contemporary, Alternative, Alternative Folk, Alternative Rap, Arena Rock, Blues-Rock, College Rock, Contemporary Bluegrass, Contemporary Country, Contemporary Folk, Contemporary R&B, Country, Dance, Electronic, Folk-Rock, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Honky Tonk, Music, New Wave, Pop, Pop/Rock, Psychedelic, Quiet Storm, R&B/Soul, Rap, Rock, Rock & Roll, Singer/Songwriter, Singer/Songwriter, Soft Rock, Soul, Soundtrack, Southern Rock, Traditional Country, Vocal","Bad English, Billy Idol, Billy Ocean, Blondie, Bruce Springsteen, Bryan Adams, Carole King, Dolly Parton, Eagles, J.J. Cale, Kenny Rogers, Kool & The Gang, Madonna, Missing Persons, Natalie Imbruglia, Neneh Cherry, Paul McCartney, Paula Abdul, R.E.M., Ray Parker Jr., Run-DMC, Simon & Garfunkel, Suzanne Vega, The Goo Goo Dolls, The J. Geils Band, The Pointer Sisters, The Police, Tracy Chapman"
EDITORIAL_RADIO_STATION,20250225,2394000,N/A,1740501849874,10,"Adult Contemporary, Alternative, Arena Rock, Blues, Blues-Rock, Classical, Country Blues, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, West Coast Rap","A Flock of Seagulls, Fleetwood Mac, George Michael, J.J. Fad, Kian Soltani, Matthew Wilder, Prince & The Revolution, Scorpions, Staatskapelle Berlin, Cellists, Van Halen, Whitney Houston"
EDITORIAL_RADIO_STATION,20250227,664000,N/A,1740663947064,4,"Alternative, Britpop, Dance, East Coast Rap, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soundtrack","Beastie Boys, Kate Bush, Prince, The Human League"
EDITORIAL_RADIO_STATION,20250228,4158000,N/A,1740753694306,11,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Classical, College Rock, Dance, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Jazz, Music, Orchestral, Pop, Pop/Rock, R&B/Soul, Rock, Romantic Era, Soft Rock, Vocal Jazz","Academy of St Martin in the Fields, Bobby McFerrin, Daryl Hall & John Oates, Irene Cara, Mr. Mister, Oliver Zeffman, Poison, Prince & The Revolution, Tone-Lōc, Tugan Sokhiev, U2, Wang Chung, Wiener Philharmoniker"
EDITORIAL_RADIO_STATION,20250302,3768000,N/A,1740950719165,18,"Adult Contemporary, Alternative, American Trad Rock, Arena Rock, Blues, British Invasion, Country Blues, Dance, Electronic, Hard Rock, Hip Hop/Rap, Hip-Hop, Jazz, Latin, Music, New Wave, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Roots Rock, Soft Rock, Soul, Soundtrack, Vocal, Vocal Pop","Berlin, DJ Jazzy Jeff & The Fresh Prince, Doug E. Fresh, Duran Duran, Heart, John Cougar, Men At Work, Oscar Feldman, Pat Benatar, Phil Collins, Slick Rick, Steve Winwood, Taylor Dayne, Thomas Dolby, Van Halen, Violent Femmes, When In Rome, a-ha"
EDITORIAL_RADIO_STATION,20250303,323000,N/A,1741009566752,3,"Classical, Music, Pop, Rock, Soundtrack","'Til Tuesday, Leif Ove Andsnes, Mahler Chamber Orchestra, Simple Minds"
EDITORIAL_RADIO_STATION,20250304,416000,N/A,1741094185680,1,"Chamber Music, Classical, Music","Trio Boccherini"
EDITORIAL_RADIO_STATION,20250305,2153000,N/A,1741203657553,9,"Adult Alternative, Alternative, Arena Rock, Classical, College Rock, Dance, East Coast Rap, Electronic, Hip Hop/Rap, Hip-Hop, House, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock","4th Measure Men, Bombay Traffic, Cassian, Cyndi Lauper, Friend Within, Grandmaster Flash, Hilary Hahn, Hugh Wolff, Joshwa, Melle Mel, Oslo Philharmonic, Talking Heads"
EDITORIAL_RADIO_STATION,20250306,1674000,N/A,1741296998129,7,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Dance, Electronic, Hard Rock, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Rock, Rock & Roll, Soft Rock","Bruce Springsteen, Eurythmics, Frankie Goes to Hollywood, Laura Branigan, Pretenders, Run-DMC, Stevie Nicks"
EDITORIAL_RADIO_STATION,20250307,128000,N/A,1741348931915,1,"Brass & Woodwinds, Classical, Music, Romantic Era","Jean-Jacques Kantorow, Martin Fröst, Tapiola Sinfonietta"
EDITORIAL_RADIO_STATION,20250308,2966000,N/A,1741461448077,12,"Adult Contemporary, Arena Rock, Country, Dance, Disco, Hair Metal, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Music, Pop, Pop/Rock, R&B/Soul, Rock, Singer/Songwriter, Soft Rock, Soundtrack","Big Daddy Kane, Billy Joel, Bon Jovi, Dead or Alive, Guns N' Roses, Journey, Kim Carnes, Michael Jackson, Michael Sembello, Prince & The Revolution, Whitney Houston"
EDITORIAL_RADIO_STATION,20250309,2982000,N/A,1741554884485,14,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, Arena Rock, College Rock, Contemporary Bluegrass, Contemporary Country, Contemporary R&B, Country, Dance, Goth Rock, Hard Rock, Hip Hop/Rap, Hip-Hop, Honky Tonk, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Soundtrack, Traditional Country","Beastie Boys, Belinda Carlisle, Billy Joel, Bryan Adams, Crowded House, Dolly Parton, Huey Lewis and the News, Los Lobos, Michael Jackson, Phil Collins, Rick Springfield, The Buggles, The Cure, Toni Basil"
EDITORIAL_RADIO_STATION,20250310,1346000,N/A,1741632108242,6,"Adult Alternative, Adult Contemporary, Alternative, College Rock, Contemporary R&B, Dance, Hip Hop/Rap, Hip-Hop, Music, New Wave, Pop, R&B/Soul, Rap, Rock","Bananarama, Daryl Hall & John Oates, Heavy D & The Boyz, Modern English, Tears for Fears, Whitney Houston"
EDITORIAL_RADIO_STATION,20250312,317000,N/A,1741783417181,2,"Arena Rock, Music, Pop, Pop/Rock, Rock","Survivor, The Go-Go's"
EDITORIAL_RADIO_STATION,20250314,2166000,N/A,1741954097873,10,"Adult Alternative, Alternative, College Rock, Dance, East Coast Rap, Electronic, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Psychedelic, R&B/Soul, Rap, Rock, Soul","Beastie Boys, Blondie, Bruce Hornsby & The Range, Bryan Adams, Dexys Midnight Runners, Echo & The Bunnymen, Falco, Rush, Whitney Houston, Whodini"
EDITORIAL_RADIO_STATION,20250315,1684000,N/A,1742053227003,9,"Adult Alternative, Alternative, Arena Rock, College Rock, Death Metal/Black Metal, East Coast Rap, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Punk, R&B/Soul, Rap, Rock","Beastie Boys, Corey Hart, DEVO, Europe, Janet Jackson, Kurtis Blow, Phil Collins, The Police"
EDITORIAL_RADIO_STATION,20250316,1423000,N/A,1742139426632,5,"Arena Rock, Dance, Electronic, Glam Rock, Hip Hop/Rap, Music, Old School Rap, Pop, Pop/Rock, Prog-Rock/Art Rock, R&B/Soul, Rock, Soul, Techno","Afrika Bambaataa, David Bowie, Michael Jackson, Pet Shop Boys, Rick Astley, The Soulsonic Force"
EDITORIAL_RADIO_STATION,20250317,2618000,N/A,1742217824285,11,"Adult Contemporary, Alternative, Arena Rock, Dance, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Soul, Soundtrack, Teen Pop","Culture Club, Duran Duran, George Michael, Madonna, New Kids On the Block, Ozzy Osbourne, Phil Collins, Rob Base & DJ EZ Rock, Run-DMC, Tina Turner, Wham!"
EDITORIAL_RADIO_STATION,20250318,2351000,N/A,1742321728666,11,"Adult Contemporary, Alternative, Arena Rock, Britpop, Chamber Music, Classical, Contemporary R&B, Dance, East Coast Rap, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rap, Rock, Romantic Era, Soul, World","Bad English, Beastie Boys, Billy Ocean, Blondie, Bruce Springsteen, Gloria Estefan, Gloria Estefan & Miami Sound Machine, John-Henry Crawford, Madonna, Tears for Fears, The Human League, Victor Santiago Asuncion, Wang Chung"
EDITORIAL_RADIO_STATION,20250319,2016000,N/A,1742395180788,8,"Adult Contemporary, Alternative, Arena Rock, Blues, British Invasion, Country Blues, Dance, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rock, Rock & Roll, Soft Rock, Soul","Aretha Franklin, Daryl Hall & John Oates, George Michael, Irene Cara, Missing Persons, N.W.A, Phil Collins, Steve Winwood, Tom Petty"
EDITORIAL_RADIO_STATION,20250320,1367000,N/A,1742481808892,7,"Adult Alternative, Alternative, Arena Rock, Classical, Classical Era, College Rock, Hard Rock, Hip Hop/Rap, Music, Piano, Pop, Pop/Rock, R&B/Soul, Rock, Soundtrack","Academy of St Martin in the Fields, Khatia Buniatishvili, Pat Benatar, Prince, Prince & The Revolution, R.E.M., Run-DMC, Simple Minds"
EDITORIAL_RADIO_STATION,20250321,3408000,N/A,1742563505799,15,"Adult Contemporary, Alternative, Cello, Classical, Dance, East Coast Rap, Electronic, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Piano, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Solo Instrumental, Soundtrack","'Til Tuesday, Aaron Pilsan, Brice Sailly, Bruce Springsteen, Grandmaster Flash, Kian Soltani, Mathieu Gaudet, Melle Mel, Men At Work, Paul Simon, Paula Abdul, Peter Gabriel, Ray Parker Jr., Shani Diluka, Starship, Young MC, a-ha"
EDITORIAL_RADIO_STATION,20250323,2858000,N/A,1742773359915,14,"Adult Alternative, Adult Contemporary, Alternative, Alternative Country, Arena Rock, Contemporary R&B, Country, Dance, Dirty South, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Singer/Songwriter, Soundtrack","Aerosmith, Berlin, Beyoncé, Ciara, Coldplay, Duran Duran, Jennifer Lopez, John Mayer, Lady Gaga, Laura Branigan, No Doubt, Passion Pit, Richard Marx, Violent Femmes"
EDITORIAL_RADIO_STATION,20250324,2695000,N/A,1742829280862,10,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Hip Hop/Rap, Hip-Hop, Music, Pop, Pop/Rock, R&B/Soul, Rap, Reggae, Rock, Singer/Songwriter, Ska, Soft Rock","Billy Joel, DJ Jazzy Jeff & The Fresh Prince, Frankie Goes to Hollywood, George Thorogood & The Destroyers, Phil Collins, Pink Floyd, Rockwell, The Police, Toto, U2"
EDITORIAL_RADIO_STATION,20250325,2947000,N/A,1742946426011,15,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, Arena Rock, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, House, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Rock & Roll, Vocal, Vocal Pop","Axwell, Bon Jovi, Eurythmics, Genesis, Heart, Joy Orbison, Kaskade, Kool & The Gang, Kx5, Madonna, Men Without Hats, Neneh Cherry, Seal, The Pharcyde, The Rolling Stones, When In Rome, deadmau5"
EDITORIAL_RADIO_STATION,20250327,3314000,N/A,1743107422070,14,"Adult Contemporary, Alternative, Arena Rock, Dance, Hard Rock, Hip Hop/Rap, Jazz, Music, New Wave, Pop, Pop/Rock, Prog-Rock/Art Rock, Psychedelic, R&B/Soul, Rock, Teen Pop, Vocal Jazz","Bobby McFerrin, Chicago, Debbie Gibson, George Michael, Huey Lewis and the News, Mr. Mister, Prince & The Revolution, Rick Springfield, Survivor, The Cars, The Go-Go's, Tone-Lōc, Whitney Houston, Yes"
EDITORIAL_RADIO_STATION,20250328,5925000,N/A,1743199119773,26,"Adult Contemporary, Alternative, Arena Rock, Contemporary R&B, Dance, East Coast Rap, Funk, Hard Rock, Hardcore Rap, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Reggae, Rock, Rock & Roll, Ska, Soul, Soundtrack, Vocal, Vocal Pop","Beastie Boys, Bow Wow Wow, Bruce Hornsby & The Range, Bryan Adams, Cutting Crew, Daryl Hall & John Oates, Dire Straits, Fine Young Cannibals, Fleetwood Mac, Heart, INXS, LL COOL J, Madness, Michael Sembello, Mötley Crüe, Neil Diamond, Prince & The Revolution, Public Enemy, Ready for the World, Simply Red, Slick Rick, Tears for Fears, The Buggles, The Police, Twisted Sister, Whitney Houston"
EDITORIAL_RADIO_STATION,20250329,11740000,N/A,1743292640180,50,"Adult Alternative, Adult Contemporary, Alternative, Alternative Rap, Arena Rock, Blues, Blues-Rock, Britpop, College Rock, Contemporary R&B, Country Blues, Dance, East Coast Rap, Electronic, Europe, Goth Rock, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Soundtrack, Soundtrack, Vocal, Vocal Pop, West Coast Rap, World","Alannah Myles, Bananarama, Beastie Boys, Big Daddy Kane, Blondie, Bonnie Tyler, Cyndi Lauper, Daryl Hall & John Oates, Def Leppard, Depeche Mode, Doug E. Fresh, Duran Duran, Falco, Fleetwood Mac, Frankie Goes to Hollywood, George Michael, Guns N' Roses, Harold Faltermeyer, Huey Lewis and the News, J.J. Fad, Janet Jackson, John Waite, Journey, Kate Bush, Madonna, Matthew Wilder, Men At Work, Michael Jackson, Olivia Newton-John, Prince & The Revolution, Roxette, Run-DMC, Sade, Slick Rick, Soft Cell, Stevie Nicks, Talk Talk, The Bangles, The Cult, The Human League, Toni Basil, Wham!, Whitney Houston, Yaz, a-ha"
EDITORIAL_RADIO_STATION,20250330,7578000,N/A,1743380293398,31,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary R&B, Country, Dance, Disco, East Coast Rap, Electronic, Funk, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, House, Music, New Wave, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack, Teen Pop","Alice Cooper, Billy Joel, Bon Jovi, Bruce Springsteen, Crowded House, Cyndi Lauper, Eddie Money, Eurythmics, Exposé, Heavy D & The Boyz, Huey Lewis and the News, Janet Jackson, Kim Carnes, Lipps, Inc., Madonna, Michael Jackson, New Order, Pretenders, REO Speedwagon, Simple Minds, Stetsasonic, Steve Miller Band, Taylor Dayne, The Bangles, The J. Geils Band, The Pointer Sisters, Thomas Dolby, Tiffany, U2, Whitney Houston, Whodini"
EDITORIAL_RADIO_STATION,20250331,6047000,N/A,1743428357430,24,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Blues, British Invasion, College Rock, Country Blues, Dance, East Coast Rap, Electronic, Glam Rock, Goth Rock, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Prog-Rock/Art Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack, Techno","Afrika Bambaataa, Bill Medley, Billy Joel, Bon Jovi, Christopher Cross, Corey Hart, David Bowie, Genesis, Janet Jackson, Jennifer Warnes, Kurtis Blow, Laura Branigan, Madonna, Modern English, Ozzy Osbourne, Phil Collins, Run-DMC, Salt-N-Pepa, Sly Fox, Steve Winwood, Survivor, Tears for Fears, The Cure, The Soulsonic Force, Yello"
EDITORIAL_RADIO_STATION,20250403,4355000,N/A,1743712565355,19,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Dance, East Coast Rap, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Punk, R&B/Soul, Rap, Rock, Soft Rock, Soul, Teen Pop","Aretha Franklin, Bad English, Beastie Boys, Blondie, Bruce Springsteen, Chicago, Daryl Hall & John Oates, Debbie Gibson, Def Leppard, George Michael, Irene Cara, Madonna, New Kids On the Block, Paula Abdul, Rush, Stevie Wonder, The Jam, The Police, Tina Turner"
EDITORIAL_RADIO_STATION,20250404,1411000,N/A,1743769371749,6,"Adult Alternative, Alternative, Britpop, College Rock, Dance, Electronic, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Soundtrack","Biz Markie, Bryan Adams, Echo & The Bunnymen, Grandmaster Flash & The Furious Five, The Human League, Thompson Twins"
EDITORIAL_RADIO_STATION,20250405,9713000,N/A,1743860897251,41,"Adult Alternative, Adult Contemporary, Alternative, American Trad Rock, Arena Rock, College Rock, Contemporary Bluegrass, Contemporary Country, Contemporary R&B, Country, Dance, Disco, East Coast Rap, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Honky Tonk, Music, New Wave, Pop, Pop/Rock, Punk, Quiet Storm, R&B/Soul, Rap, Rock, Roots Rock, Soft Rock, Soul, Soundtrack, Traditional Country","Aaliyah, Belinda Carlisle, Billy Ocean, Blondie, Bruce Springsteen, Cyndi Lauper, DEVO, Daryl Hall & John Oates, Dexys Midnight Runners, Dolly Parton, Duran Duran, Foreigner, George Michael, Jody Watley, John Cougar, Kenny Rogers, Klymaxx, Pet Shop Boys, Peter Gabriel, Phil Collins, Poison, Prince, Prince & The Revolution, R.E.M., Ray Parker Jr., Rob Base & DJ EZ Rock, Rockwell, Run-DMC, Simple Minds, Starship, Stetsasonic, Tears for Fears, The Alan Parsons Project, Toni Basil, Van Halen, Wang Chung, Wham!, Young MC, ZZ Top, a-ha"
EDITORIAL_RADIO_STATION,20250406,3043000,N/A,1743955485915,13,"Adult Contemporary, Alternative, Arena Rock, Contemporary Bluegrass, Contemporary Country, Contemporary R&B, Country, Dance, East Coast Rap, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Honky Tonk, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Traditional Country, World","Bon Jovi, Dolly Parton, Gloria Estefan, Gloria Estefan & Miami Sound Machine, Grandmaster Flash, Kenny Loggins, Lisa Lisa & Cult Jam, Melle Mel, Men At Work, N.W.A, Nena, Paul Simon, Starship, The Go-Go's, Whitney Houston"
EDITORIAL_RADIO_STATION,20250409,1727000,N/A,1744203883532,8,"Alternative, Alternative Rap, Classical, College Rock, Dance, Electronic, Hip Hop/Rap, Music, New Wave, Piano, Pop, Pop/Rock, R&B/Soul, Rap, Reggae, Rock, Ska, Solo Instrumental","A Flock of Seagulls, Célimène Daudet, Frankie Goes to Hollywood, Genesis, Madonna, Men Without Hats, Neneh Cherry, The Police"
EDITORIAL_RADIO_STATION,20250410,3703000,N/A,1744305123292,15,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Contemporary R&B, Dance, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Soft Rock, Soul, Soundtrack","Bryan Adams, DJ Jazzy Jeff & The Fresh Prince, Duran Duran, Eric B. & Rakim, Eurythmics, Heart, Huey Lewis and the News, Michael Jackson, Michael McDonald, Michael Sembello, Scorpions, Spandau Ballet, Violent Femmes, Whitney Houston"
EDITORIAL_RADIO_STATION,20250412,1463000,N/A,1744466458665,7,"Adult Contemporary, Alternative, Arena Rock, Blues, British Invasion, Country Blues, East Coast Rap, Hard Rock, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Rock, Rock & Roll, Soul","Beastie Boys, Culture Club, Prince & The Revolution, Steve Winwood, Tears for Fears, The Rolling Stones, Tom Petty"
EDITORIAL_RADIO_STATION,20250413,2591000,N/A,1744554007622,11,"Adult Alternative, Adult Contemporary, Alternative Rap, Arena Rock, Contemporary R&B, Dance, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Rock & Roll, Soft Rock","Beastie Boys, Daryl Hall & John Oates, Dire Straits, INXS, John Waite, Michael Jackson, Slick Rick, Stevie Nicks, Survivor, Whitesnake, Yello"
EDITORIAL_RADIO_STATION,20250414,3196000,N/A,1744638026998,14,"Adult Contemporary, Alternative, Arena Rock, Dance, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock, Soul, Vocal, Vocal Pop","Billy Idol, Billy Joel, Blondie, Cutting Crew, Eddie Money, Madonna, Olivia Newton-John, Phil Collins, Run-DMC, Simply Red, Talk Talk, The Buggles, The Police, Whodini"
EDITORIAL_RADIO_STATION,20250415,5371000,N/A,1744744100997,21,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Australia, Blues, British Invasion, Britpop, Chamber Music, Classical, College Rock, Country Blues, Dance, Disco, East Coast Rap, Goth Rock, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rap, Reggae, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack, World","AC/DC, After the Fire, Bobby Brown, Bruce Hornsby & The Range, Corey Hart, Doug E. Fresh, Emanuel Ax, Genesis, George Michael, Kurtis Blow, Leonidas Kavakos, Lipps, Inc., Michael Jackson, Phil Collins, REO Speedwagon, Robert Palmer, Slick Rick, Steve Winwood, The Cure, The Human League, Twisted Sister, UB40, Yo-Yo Ma, a-ha"
EDITORIAL_RADIO_STATION,20250416,493000,N/A,1744812157198,3,"Adult Contemporary, Alternative, Dance, Electronic, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock","Public Enemy, Wham!, Yaz"
EDITORIAL_RADIO_STATION,20250419,1954000,N/A,1745086720014,7,"Adult Alternative, Alternative, Arena Rock, College Rock, Hard Rock, Hip Hop/Rap, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock, Rock & Roll, Soundtrack","Janet Jackson, Madonna, Pretenders, Rockwell, Salt-N-Pepa, Simple Minds, U2"
EDITORIAL_RADIO_STATION,20250420,4287000,N/A,1745161590820,18,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, Britpop, College Rock, Dance, East Coast Rap, Europe, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Hip-Hop, Music, New Wave, Old School Rap, Pop, Pop/Rock, R&B/Soul, Rap, Rock, Singer/Songwriter, Soundtrack, World","Beastie Boys, Berlin, Billy Joel, Bow Wow Wow, Bryan Adams, Cyndi Lauper, Duran Duran, LL COOL J, Michael Jackson, Modern English, Ozzy Osbourne, Phil Collins, Prince & The Revolution, Ray Parker Jr., Roxette, Sly Fox, The J. Geils Band"
EDITORIAL_RADIO_STATION,20250421,775000,N/A,1745240854774,3,"Arena Rock, Hair Metal, Hard Rock, Hardcore Rap, Heavy Metal, Hip Hop/Rap, Music, Pop, Pop/Rock, Rock","'Til Tuesday, Big Daddy Kane, Bon Jovi"
EDITORIAL_RADIO_STATION,20250423,87000,N/A,1745406108890,1,"Classical, Modern Era, Music, Piano","Luís Rabello"
