"Feature Name","Play Duration Milliseconds","First Played","Last Played","Source Type","Date Created"
"search / playlist_detail",88263,1728660785721,1728660873984,ANDROID,20241011
"search / playlist_detail",611469,1728000861681,1728001802008,ANDROID,20241004
"search / playlist_detail",1108906,1727996787183,1727999870088,ANDROID,20241003
"search / playlist_detail",360652,1724371224084,1724427388307,ANDROID,20240823
"search / playlist_detail",343390,1724340825031,1724371217003,ANDROID,20240822
"search / playlist_detail",1052389,1724253643206,1724261864859,ANDROID,20240821
"search / playlist_detail",495763,1724112454851,1724198323818,ANDROID,20240820
"search / playlist_detail",512623,1723906514017,1723936245498,ANDROID,20240817
"search / playlist_detail",492046,1723671317364,1723671842030,ANDROID,20240814
"search / playlist_detail",1688405,1723587433800,1723590150123,ANDROID,20240813
"search / playlist_detail",652445,1723131035110,1723137482223,ANDROID,20240808
"search / playlist_detail",1234715,1722643184845,1722719475359,ANDROID,20240803
"search / artist_detail / room / album_detail / album_detail",117419,1753471467852,1753471585205,ANDROID,20250725
"search / artist_detail / room / album_detail / album_detail",78194,1753114563617,1753114759156,ANDROID,20250721
"search / artist_detail / room / album_detail / album_detail",928283,1752184116890,1752186777824,ANDROID,20250710
"search / artist_detail / room / album_detail / album_detail",214942,1752085090791,1752085523901,ANDROID,20250709
"search / artist_detail / room / album_detail / album_detail",50016,1751639638755,1751639688771,ANDROID,20250704
"search / artist_detail / room / album_detail / album_detail",73841,1751578392273,1751578684496,ANDROID,20250703
"search / artist_detail / room / album_detail / album_detail",1173828,1750687829044,1750690671606,ANDROID,20250623
"search / artist_detail / room / album_detail / album_detail",2449042,1750522381664,1750530190636,ANDROID,20250621
"search / artist_detail / room / album_detail / album_detail",920484,1750449197572,1750454433164,ANDROID,20250620
"search / artist_detail / room / album_detail / album_detail",526350,1750365985088,1750371674731,ANDROID,20250619
"search / artist_detail / room / album_detail / album_detail",570664,1749862057073,1749925243693,ANDROID,20250614
"search / artist_detail / room / album_detail / album_detail",1072094,1749838880229,1749851398595,ANDROID,20250613
"search / artist_detail / room / album_detail / album_detail",134577,1749474362668,1749477056769,ANDROID,20250609
"search / artist_detail / room / album_detail / album_detail",1137605,1749343988593,1749427354004,ANDROID,20250608
"search / artist_detail / room / album_detail / album_detail",296549,1749338364513,1749338671355,ANDROID,20250607
"search / artist_detail / room / album_detail / album_detail",415458,1747584276115,1747586954635,ANDROID,20250518
"search / artist_detail / room / album_detail / album_detail",31265,1747497006478,1747497088991,ANDROID,20250517
"search / artist_detail / room / album_detail / album_detail",130714,1747430019990,1747430171635,ANDROID,20250516
"search / artist_detail / room / album_detail / album_detail",39131,1747341032318,1747341094722,ANDROID,20250515
"library / playlists / playlist_detail",1418569,1744938360910,1744939781368,IPHONE,20250418
"library / playlists / playlist_detail",2796409,1744852218190,1744908518348,IPHONE,20250417
"library / playlists / playlist_detail",54405,1725562360208,1725562414613,IPHONE,20240905
"library / playlists / playlist_detail",1135807,1725143249997,1725147067771,IPHONE,20240831
"library / playlists / playlist_detail",440487,1725021865124,1725022305456,IPHONE,20240830
"search / search_landing / artist_detail",53270,1753924736598,1753924789868,IPHONE,20250731
"search / search_landing / artist_detail",879325,1753897151063,1753898195979,IPHONE,20250730
"search / search_landing / artist_detail",574975,1753792726615,1753793302102,IPHONE,20250729
"search / search_landing / artist_detail",128240,1752283038677,1752283166917,IPHONE,20250712
"search / search_landing / artist_detail",1410505,1752251247205,1752252911264,IPHONE,20250711
"search / search_landing / artist_detail",252737,1751591785456,1751592038578,IPHONE,20250704
"search / search_landing / artist_detail",53489,1751579214637,1751579268126,IPHONE,20250703
"search / search_landing / artist_detail",371727,1747271047665,1747271419129,IPHONE,20250515
"search / search_landing / artist_detail",174000,1747239285721,1747239459721,IPHONE,20250514
"search / search_landing / artist_detail",249366,1733679463941,1733679713485,IPHONE,20241208
"search / search_landing / artist_detail",1326030,1733330835726,1733339878856,IPHONE,20241204
"search / search_landing / artist_detail",132590,1732465531265,1732465663855,IPHONE,20241124
"search / search_landing / artist_detail",61983,1727882024282,1727882086265,IPHONE,20241002
"home / recently_played",1285425,1740103478992,1740145229209,IPHONE,20250221
"home / recently_played",2504772,1740017196150,1740074487291,IPHONE,20250220
"home / recently_played",46560,1739985721365,1739985767925,IPHONE,20250219
"home / recently_played",1596289,1736340702430,1736355212465,IPHONE,20250108
"search / see_all / album_detail",2771684,1747052914560,1747066474310,IPHONE,20250512
"search / see_all / album_detail",2299404,1746925408118,1747003674300,IPHONE,20250511
"new / album_detail",4060519,1734968787819,1734972851519,MACINTOSH,20241223
"home / album_detail / see_all / album_detail",1032137,1744333556317,1744334589715,IPHONE,20250411
"home / album_detail / see_all / album_detail",2979453,1744288191573,1744303296655,IPHONE,20250410
"search / search_landing / artist_detail / see_all",401528,1753896748392,1753897150358,IPHONE,20250730
"search / search_landing / artist_detail / see_all",1252980,1753793303062,1753798034621,IPHONE,20250729
"search / search_landing / artist_detail / see_all",872997,1753619595052,1753620467757,IPHONE,20250727
"search / search_landing / artist_detail / see_all",1411657,1751644941458,1751646459486,IPHONE,20250704
"search / search_landing / catalog / see_all",340709,1753578937877,1753580422876,IPHONE,20250727
"search / search_landing / catalog / see_all",2031141,1753492417063,1753546807508,IPHONE,20250726
"library / playlists",2269726,1735520838072,1735575759415,IPHONE,20241230
"search / artist_detail / room / album_detail / album_detail / album_detail",186483,1750688707393,1750688951158,ANDROID,20250623
"search / artist_detail / room / album_detail / album_detail / album_detail",1876465,1750525770804,1750529279256,ANDROID,20250621
"search / artist_detail / album_detail / album_detail / album_detail",32919,1751752936164,1751752969083,ANDROID,20250705
"search / artist_detail / album_detail / album_detail / album_detail",120730,1751048770925,1751056167551,ANDROID,20250627
"search / artist_detail / album_detail / album_detail / album_detail",711257,1750686226043,1750708140205,ANDROID,20250623
"search / artist_detail / album_detail / album_detail / album_detail",77947,1750530324208,1750530679746,ANDROID,20250621
"search / artist_detail / album_detail / album_detail / album_detail",144234,1750454435656,1750454579890,ANDROID,20250620
"search / artist_detail / album_detail / album_detail / album_detail",49474,1749395494692,1749395544447,ANDROID,20250608
"search / artist_detail / album_detail / album_detail / album_detail",540656,1747947182471,1747947860296,ANDROID,20250522
"search / artist_detail / album_detail / album_detail / album_detail",42734,1747347294017,1747347336751,ANDROID,20250515
"search / artist_detail / album_detail / album_detail / album_detail",216345,1747262328642,1747262558893,ANDROID,20250514
"search / search_landing",677810,1750684482778,1750716556200,IPHONE,20250623
"search / search_landing",425838,1749483480226,1749483937660,IPHONE,20250609
"search / search_landing",64378,1744844499618,1744852217596,IPHONE,20250416
"search / search_landing",159401,1734646262335,1734646421736,IPHONE,20241219
"search / search_landing",257363,1734527643283,1734528324005,IPHONE,20241218
"search / search_landing",169415,1734354271097,1734354440766,IPHONE,20241216
"search / search_landing",179152,1734095229355,1734095408937,IPHONE,20241213
"search / artist_detail / room",347724,1750712807149,1750713576961,ANDROID,20250623
"search / artist_detail / room",171683,1747439202933,1747439408424,ANDROID,20250516
"search / artist_detail / room",833989,1747184377689,1747261850328,ANDROID,20250514
"search / artist_detail / room",243618,1747097494145,1747097753830,ANDROID,20250513
"search / artist_detail / album_detail / album_detail / album_detail / album_detail",285774,1751056167992,1751057641823,ANDROID,20250627
"search / artist_detail / album_detail / album_detail / album_detail / album_detail",104609,1750530932044,1750531036653,ANDROID,20250621
"search / artist_detail / album_detail / album_detail / album_detail / album_detail",380219,1750447272922,1750447724026,ANDROID,20250620
"search / artist_detail / album_detail / album_detail / album_detail / album_detail",695397,1749399936854,1749400692949,ANDROID,20250608
"search / artist_detail / album_detail / album_detail / album_detail / album_detail",114941,1747492539462,1747492670357,ANDROID,20250517
"search / playlist_detail / room / artist_detail / room / album_detail",160080,1733694283774,1733694461141,ANDROID,20241208
"search / playlist_detail / room / artist_detail / room / album_detail",761509,1723215288293,1723216284496,ANDROID,20240809
"search / playlist_detail / room / artist_detail / room / album_detail",428183,1722899606228,1722899965921,ANDROID,20240805
"home / album_detail / album_detail",1224365,1748267474557,1748268852905,ANDROID,20250526
"search / artist_detail / room / album_detail / album_detail / album_detail / album_detail",516465,1750689460313,1750690021317,ANDROID,20250623
"search / artist_detail / room / album_detail / album_detail / album_detail / album_detail",212228,1750368140989,1750368400368,ANDROID,20250619
"search / artist_detail / room / album_detail / album_detail / album_detail / album_detail",464147,1749851399082,1749852095523,ANDROID,20250613
"search / album_detail / album_detail",99736,1751570440651,1751570540387,ANDROID,20250703
"search / album_detail / album_detail",1072144,1748220105089,1748291747450,ANDROID,20250526
"search / artist_detail / artist_detail",198655,1749834065134,1749834344448,ANDROID,20250613
"search / artist_detail / artist_detail",37456,1747771379221,1747771416677,ANDROID,20250520
"search / artist_detail / artist_detail",756687,1747095900116,1747098504347,ANDROID,20250513
"search / artist_detail / artist_detail",36405,1747081284093,1747081320498,ANDROID,20250512
"search / playlist_detail / artist_detail / album_detail",31914,1750454757845,1750454789872,ANDROID,20250620
"search / playlist_detail / artist_detail / album_detail",130546,1724371478934,1724371609480,ANDROID,20240823
"search / playlist_detail / artist_detail / album_detail",175863,1723936455540,1723936631403,ANDROID,20240817
"search / playlist_detail / artist_detail / album_detail",223108,1723670583250,1723670812584,ANDROID,20240814
"search / playlist_detail / artist_detail / album_detail",457780,1723589194307,1723589930547,ANDROID,20240813
library,199456,1735520610596,1735520810052,IPHONE,20241230
library,810802,1731012728372,1731013539364,IPHONE,20241107
"search / playlist_detail / artist_detail / room / album_detail",709006,1750432673483,1750455764027,ANDROID,20250620
"search / playlist_detail / artist_detail / room / album_detail",115590,1749345463983,1749345579573,ANDROID,20250608
"search / playlist_detail / artist_detail / room / album_detail",181482,1732890056172,1732890256416,ANDROID,20241129
"search / playlist_detail / artist_detail",68954,1751635608370,1751635677324,ANDROID,20250704
"search / playlist_detail / artist_detail",223703,1728000619483,1728000843186,ANDROID,20241004
"search / playlist_detail / artist_detail",403023,1724371626022,1724372059144,ANDROID,20240823
"search / playlist_detail / artist_detail",205903,1723670843338,1723671049241,ANDROID,20240814
"search / playlist_detail / room / artist_detail",225000,1733693744315,1733693969315,ANDROID,20241208
"search / playlist_detail / room / artist_detail",378240,1732891017883,1732891434497,ANDROID,20241129
"search / playlist_detail / room / artist_detail",291234,1727999926363,1728001229231,ANDROID,20241004
"search / artist_detail / artist_detail / room / album_detail",81181,1753326670867,1753326784647,ANDROID,20250724
"search / artist_detail / artist_detail / room / album_detail",273535,1750950247184,1750950555732,ANDROID,20250626
"search / artist_detail / artist_detail / room / album_detail",200874,1750448272271,1750448473145,ANDROID,20250620
"search / artist_detail / artist_detail / room / album_detail",123199,1748984460630,1748984583826,ANDROID,20250603
"search / artist_detail / artist_detail / room / album_detail",178000,1732308388552,1732308566552,ANDROID,20241122
"search / search_landing / catalog",846746,1750683715744,1750716794488,IPHONE,20250623
"search / artist_detail / artist_detail / album_detail",52591,1753327158531,1753327225568,ANDROID,20250724
"search / artist_detail / artist_detail / album_detail",230265,1753111233212,1753111497268,ANDROID,20250721
"search / artist_detail / artist_detail / album_detail",167581,1747771603285,1747771800379,ANDROID,20250520
"search / artist_detail / artist_detail / album_detail",238276,1747097770716,1747098054462,ANDROID,20250513
"search / artist_detail / artist_detail / artist_detail / artist_detail",221025,1749401963713,1749402245205,ANDROID,20250608
"search / artist_detail / artist_detail / artist_detail / artist_detail",410342,1747096942444,1747097402338,ANDROID,20250513
"search / playlist_detail / artist_detail / room",114709,1749345616948,1749345736041,ANDROID,20250608
"search / playlist_detail / artist_detail / room",511502,1732890293640,1732891014224,ANDROID,20241129
"search / multi_room / playlist_detail",625012,1730403421284,1730404209305,ANDROID,20241031
"search / artist_detail / artist_detail / artist_detail",559269,1747096283234,1747096941011,ANDROID,20250513
"library / playlist_detail",442816,1734354723815,1734355170958,IPHONE,20241216
"library / playlist_detail",75885,1734095923080,1734095998965,IPHONE,20241213
"search / catalog / see_all / album_detail / album_detail",517661,1750683970664,1750717397296,IPHONE,20250623
"search / artist_detail / room / album_detail / album_detail / album_detail / album_detail / album_detail",513745,1750529299163,1750529823481,ANDROID,20250621
"search / playlist_detail / artist_detail / room / album_detail / album_detail",499100,1750455548979,1750457801717,ANDROID,20250620
"search / playlist_detail / room / artist_detail / album_detail",229743,1733693991459,1733694260310,ANDROID,20241208
"search / playlist_detail / room / artist_detail / album_detail",237543,1722899853647,1722900056515,ANDROID,20240805
"search / catalog / album_detail",224061,1734646434473,1734646658534,IPHONE,20241219
"search / catalog / album_detail",227707,1734354441303,1734354669010,IPHONE,20241216
"search / artist_detail / artist_detail / artist_detail / album_detail",45693,1753471710174,1753471760030,ANDROID,20250725
"search / artist_detail / artist_detail / artist_detail / album_detail",42920,1748984597008,1748984644421,ANDROID,20250603
"search / artist_detail / artist_detail / artist_detail / album_detail",140332,1748382412427,1748382655382,ANDROID,20250527
"search / artist_detail / artist_detail / artist_detail / album_detail",181663,1723937380664,1723937572125,ANDROID,20240817
"library / album_detail",344263,1748003077305,1748003429155,IPHONE,20250523
"home / grouping / now_playing / album_detail",327008,1734096712392,1734097039141,IPHONE,20241213
"search / album_detail / album_detail / album_detail",319078,1749420179346,1749420588767,ANDROID,20250608
"home / recently_played / room / recently_played / album_detail",317894,1733012641046,1733012985079,ANDROID,20241201
"search / artist_detail / album_detail / room / album_detail / album_detail / album_detail / album_detail",316865,1748205865389,1748208402770,ANDROID,20250525
"search / playlist_detail / artist_detail / album_detail / album_detail",314000,1750458067914,1750458381914,ANDROID,20250620
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / album_detail / album_detail / album_detail / album_detail / album_detail",289555,1749402990538,1749403312159,ANDROID,20250608
"search / artist_detail / artist_detail / artist_detail / artist_detail / room / album_detail",282702,1749402303918,1749402704412,ANDROID,20250608
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail",275848,1749830262716,1749830564558,ANDROID,20250613
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / room / album_detail",271513,1749830872018,1749831201537,ANDROID,20250613
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail",256974,1749402711280,1749402970613,ANDROID,20250608
"search / search_landing / artist_detail / artist_detail",256053,1753620469197,1753620725250,IPHONE,20250727
"search / multi_room",244000,1730403092891,1730403416147,ANDROID,20241031
"search / artist_detail / room / album_detail / album_detail / room / album_detail",242835,1749421889672,1749422156910,ANDROID,20250608
"search / playlist_detail / artist_detail / artist_detail / album_detail",55985,1752979718060,1752979919373,ANDROID,20250720
"search / playlist_detail / artist_detail / artist_detail / album_detail",128264,1751635767372,1751635895636,ANDROID,20250704
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / room / album_detail",181058,1749830670513,1749830869041,ANDROID,20250613
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / album_detail",180442,1748984649532,1748984849115,ANDROID,20250603
"search / artist_detail / artist_detail / artist_detail / room / album_detail",173943,1723937194106,1723937368049,ANDROID,20240817
"search / artist_detail / artist_detail / album_detail / album_detail",50491,1751482957275,1751483018681,ANDROID,20250702
"search / artist_detail / artist_detail / album_detail / album_detail",113961,1749746602649,1749746749784,ANDROID,20250612
"search / artist_detail / album_detail / playlist_detail / artist_detail / album_detail",133792,1747499946700,1747500100338,ANDROID,20250517
"search / artist_detail / album_detail / playlist_detail / artist_detail / artist_detail / room / album_detail / album_detail",121322,1747083013556,1747083134878,ANDROID,20250512
"home / recently_played / album_detail",112166,1748268872946,1748268985112,ANDROID,20250526
"search / artist_detail / playlist_detail / artist_detail / album_detail",96868,1723996785314,1723996882182,ANDROID,20240818
"search / artist_detail / album_detail / playlist_detail",93476,1747499819078,1747499945764,ANDROID,20250517
"browse / album_detail",73443,1723820008583,1723820082277,MACINTOSH,20240816
"search / artist_detail / playlist_detail",30052,1724111375680,1724111405732,ANDROID,20240819
"search / artist_detail / playlist_detail",34383,1723998335573,1723998369956,ANDROID,20240818
"search / artist_detail / album_detail / playlist_detail / artist_detail / artist_detail / room / album_detail",64426,1747083293779,1747083358205,ANDROID,20250512
"search / search_landing / ",59058,1753620751464,1753620810522,IPHONE,20250727
"search / artist_detail / album_detail / room / album_detail",46814,1748205732144,1748205778958,ANDROID,20250525
"search / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / artist_detail / room / album_detail",44485,1749830569482,1749830614565,ANDROID,20250613
"search / artist_detail / album_detail / album_detail / album_detail / album_detail / album_detail",39982,1750447731845,1750447771827,ANDROID,20250620
"search / artist_detail / artist_detail / album_detail / album_detail / album_detail / album_detail",36985,1751483019317,1751483065178,ANDROID,20250702
"search / artist_detail / room / album_detail / room / album_detail",32348,1750524932253,1750524964601,ANDROID,20250621
